state,source_state_folder,district,source,table,table_label,status,source_pages,output,output_page_count,geometry_ok,reason
Tamil Nadu,Tamil Nadu,Nilgiris,1971\Tamil Nadu\1971 Nilgiris.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,"This volume is Part X-C, District Census Tables. It does not contain the Part X-A Village and Town Directory pages for the requested statements or taluk amenities appendix."
Tamil Nadu,Tamil Nadu,Nilgiris,1971\Tamil Nadu\1971 Nilgiris.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"This volume is Part X-C, District Census Tables. It does not contain the Part X-A Village and Town Directory pages for the requested statements or taluk amenities appendix."
Tamil Nadu,Tamil Nadu,North Arcot,1971\Tamil Nadu\1971 North Arcot.pdf,civic_amenities,Civic Amenities,Trimmed,"346,347,348,349,350,351",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\North Arcot_civic_1971.pdf,6,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,North Arcot,1971\Tamil Nadu\1971 North Arcot.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"352,353,354,355,356,357,358",output\pdf\1971_trimmed\Tamil Nadu\mededu\North Arcot_mededu_1971.pdf,7,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,North Arcot,1971\Tamil Nadu\1971 North Arcot.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"37,57,79,97,115,137,149,175,203,235,267,301,321",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\North Arcot_tehsil_1971.pdf,13,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Ramanathapuram,1971\Tamil Nadu\1971 Ramanathapuram.pdf,civic_amenities,Civic Amenities,Trimmed,"287,288,289,290,291,292",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Ramanathapuram_civic_1971.pdf,6,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Ramanathapuram,1971\Tamil Nadu\1971 Ramanathapuram.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"293,294,295,296,297,298,299",output\pdf\1971_trimmed\Tamil Nadu\mededu\Ramanathapuram_mededu_1971.pdf,7,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Ramanathapuram,1971\Tamil Nadu\1971 Ramanathapuram.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"36,46,66,78,90,108,120,134,146,156,170,190,216,230,246,256,264",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Ramanathapuram_tehsil_1971.pdf,17,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Salem,1971\Tamil Nadu\1971 Salem.pdf,civic_amenities,Civic Amenities,Trimmed,"182,183,184,185,186,187,188,189",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Salem_civic_1971.pdf,8,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Salem,1971\Tamil Nadu\1971 Salem.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"190,191,192,193,194,195",output\pdf\1971_trimmed\Tamil Nadu\mededu\Salem_mededu_1971.pdf,6,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Salem,1971\Tamil Nadu\1971 Salem.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"29,43,53,71,83,95,111,131,155",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Salem_tehsil_1971.pdf,9,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,South Arcot,1971\Tamil Nadu\1971 South Arcot.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,"This volume is Part IX-B, Village and Townwise Primary Census Abstract. It does not contain the Part X-A Village and Town Directory pages for the requested statements or taluk amenities appendix."
Tamil Nadu,Tamil Nadu,South Arcot,1971\Tamil Nadu\1971 South Arcot.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,"This volume is Part IX-B, Village and Townwise Primary Census Abstract. It does not contain the Part X-A Village and Town Directory pages for the requested statements or taluk amenities appendix."
Tamil Nadu,Tamil Nadu,South Arcot,1971\Tamil Nadu\1971 South Arcot.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"This volume is Part IX-B, Village and Townwise Primary Census Abstract. It does not contain the Part X-A Village and Town Directory pages for the requested statements or taluk amenities appendix."
Tamil Nadu,Tamil Nadu,Thanjavur,1971\Tamil Nadu\1971 Thanjavur.pdf,civic_amenities,Civic Amenities,Trimmed,"329,330,331,332,333,334",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Thanjavur_civic_1971.pdf,6,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Thanjavur,1971\Tamil Nadu\1971 Thanjavur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"335,336,337,338,339,340",output\pdf\1971_trimmed\Tamil Nadu\mededu\Thanjavur_mededu_1971.pdf,6,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Thanjavur,1971\Tamil Nadu\1971 Thanjavur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"32,52,72,100,126,152,170,190,208,228,252,270,298",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Thanjavur_tehsil_1971.pdf,13,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Tiruchchirappalli,1971\Tamil Nadu\1971 Tiruchchirappalli.pdf,civic_amenities,Civic Amenities,Trimmed,"310,311,312,313,314,315",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Tiruchchirappalli_civic_1971.pdf,6,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Tiruchchirappalli,1971\Tamil Nadu\1971 Tiruchchirappalli.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"316,317,318,319,320,321",output\pdf\1971_trimmed\Tamil Nadu\mededu\Tiruchchirappalli_mededu_1971.pdf,6,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Tiruchchirappalli,1971\Tamil Nadu\1971 Tiruchchirappalli.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"41,61,81,105,119,135,151,167,183,195,225,253,281",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Tiruchchirappalli_tehsil_1971.pdf,13,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Tirunelveli,1971\Tamil Nadu\1971 Tirunelveli.pdf,civic_amenities,Civic Amenities,Trimmed,"253,254,255,256,257,258,259,260,261,262",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Tirunelveli_civic_1971.pdf,10,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Tirunelveli,1971\Tamil Nadu\1971 Tirunelveli.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"263,264,265,266,267,268,269,270,271,272",output\pdf\1971_trimmed\Tamil Nadu\mededu\Tirunelveli_mededu_1971.pdf,10,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Tirunelveli,1971\Tamil Nadu\1971 Tirunelveli.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"34,52,66,74,88,110,128,134,152,176,192,210,220",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Tirunelveli_tehsil_1971.pdf,13,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tripura,Tripura,Tripura,1971\Tripura\1971 Tripura.pdf,civic_amenities,Civic Amenities,Trimmed,"130,131",output\pdf\1971_trimmed\Tripura\civic amenities\Tripura_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tripura,Tripura,Tripura,1971\Tripura\1971 Tripura.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"132,133",output\pdf\1971_trimmed\Tripura\mededu\Tripura_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tripura,Tripura,Tripura,1971\Tripura\1971 Tripura.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"116,117",output\pdf\1971_trimmed\Tripura\tehsil appendix\Tripura_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Bankura,1971\West Bengal\1971 Bankura.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Bankura,1971\West Bengal\1971 Bankura.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Bankura,1971\West Bengal\1971 Bankura.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Birbhum,1971\West Bengal\1971 Birbhum.pdf,civic_amenities,Civic Amenities,Trimmed,"47,48",output\pdf\1971_trimmed\West Bengal\civic amenities\Birbhum_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Birbhum,1971\West Bengal\1971 Birbhum.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"49,50",output\pdf\1971_trimmed\West Bengal\mededu\Birbhum_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Birbhum,1971\West Bengal\1971 Birbhum.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"No separate tahsil/tehsil/taluk-wise amenities abstract was located in this Part X-A & B volume; the inspected village amenities pages are per-village tables, not the requested aggregate appendix."
West Bengal,West Bengal,Burdwan,1971\West Bengal\1971 Burdwan.pdf,civic_amenities,Civic Amenities,Trimmed,"59,60",output\pdf\1971_trimmed\West Bengal\civic amenities\Burdwan_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Burdwan,1971\West Bengal\1971 Burdwan.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"61,62",output\pdf\1971_trimmed\West Bengal\mededu\Burdwan_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Burdwan,1971\West Bengal\1971 Burdwan.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"No separate tahsil/tehsil/taluk-wise amenities abstract was located in this Part X-A & B volume; the inspected village amenities pages are per-village tables, not the requested aggregate appendix."
West Bengal,West Bengal,Calcutta,1971\West Bengal\1971 Calcutta.pdf,civic_amenities,Civic Amenities,Trimmed,"13,14",output\pdf\1971_trimmed\West Bengal\civic amenities\Calcutta_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Calcutta,1971\West Bengal\1971 Calcutta.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"15,16",output\pdf\1971_trimmed\West Bengal\mededu\Calcutta_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Calcutta,1971\West Bengal\1971 Calcutta.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"No separate tahsil/tehsil/taluk-wise amenities abstract was located in this Part X-A & B volume; the inspected village amenities pages are per-village tables, not the requested aggregate appendix."
West Bengal,West Bengal,Cooch Behar,1971\West Bengal\1971 Cooch Behar.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Cooch Behar,1971\West Bengal\1971 Cooch Behar.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Cooch Behar,1971\West Bengal\1971 Cooch Behar.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Darjiling,1971\West Bengal\1971 Darjiling.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Darjiling,1971\West Bengal\1971 Darjiling.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Darjiling,1971\West Bengal\1971 Darjiling.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,This is a Part X-C District Census Tables volume and does not contain the Part X-A/B Town Directory Statement IV/V or an equivalent tehsil/taluk amenities appendix; no output was produced.
West Bengal,West Bengal,Dinajpur,1971\West Bengal\1971 Dinajpur .pdf,civic_amenities,Civic Amenities,Trimmed,"60,61",output\pdf\1971_trimmed\West Bengal\civic amenities\Dinajpur_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Dinajpur,1971\West Bengal\1971 Dinajpur .pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"62,63",output\pdf\1971_trimmed\West Bengal\mededu\Dinajpur_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Dinajpur,1971\West Bengal\1971 Dinajpur .pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"No separate tahsil/tehsil/taluk-wise amenities abstract was located in this Part X-A & B volume; the inspected village amenities pages are per-village tables, not the requested aggregate appendix."
West Bengal,West Bengal,Haora,1971\West Bengal\1971 Haora.pdf,civic_amenities,Civic Amenities,Trimmed,"41,42,43,44",output\pdf\1971_trimmed\West Bengal\civic amenities\Haora_civic_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Haora,1971\West Bengal\1971 Haora.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"45,46,47,48",output\pdf\1971_trimmed\West Bengal\mededu\Haora_mededu_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Haora,1971\West Bengal\1971 Haora.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"No separate tahsil/tehsil/taluk-wise amenities abstract was located in this Part X-A & B volume; the inspected village amenities pages are per-village tables, not the requested aggregate appendix."
West Bengal,West Bengal,Hugli,1971\West Bengal\1971 Hugli.pdf,civic_amenities,Civic Amenities,Trimmed,"53,54",output\pdf\1971_trimmed\West Bengal\civic amenities\Hugli_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Hugli,1971\West Bengal\1971 Hugli.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"55,56",output\pdf\1971_trimmed\West Bengal\mededu\Hugli_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
West Bengal,West Bengal,Hugli,1971\West Bengal\1971 Hugli.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"No separate tahsil/tehsil/taluk-wise amenities abstract was located in this Part X-A & B volume; the inspected village amenities pages are per-village tables, not the requested aggregate appendix."
West Bengal,West Bengal,Jalapiguri,1971\West Bengal\1971 Jalapiguri.pdf,civic_amenities,Civic Amenities,Trimmed,"33,34",output\pdf\1971_trimmed\West Bengal\civic amenities\Jalapiguri_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
